compound_name,formula,molecular_formula,source_compound_id,description,rank,probabilidade
"4-(2-Methyl-1-propen-1-yl)-4-{2,4,5-tris(3-methyl-2-buten-1-yl)-3,6-bis[(3-methyl-2-buten-1-yl)oxy]phenyl}-1,3,2-dioxathietane 2,2-dioxide",C36H52O6S,C36H52O6S,CSID67156903,"4-(2-Methyl-1-propen-1-yl)-4-{2,4,5-tris(3-methyl-2-buten-1-yl)-3,6-bis[(3-methyl-2-buten-1-yl)oxy]phenyl}-1,3,2-dioxathietane 2,2-dioxide",2,
Goshonoside F7,C32H54O12,C32H54O12,HMDB38378,Goshonoside F7,1,
Goshonoside F4,C32H54O12,C32H54O12,HMDB38377,Goshonoside F4,2,
Lyciumoside I,C32H54O12,C32H54O12,HMDB39577,Lyciumoside I,3,
(−)-Trigonoliimine A,C22H20N4O,C22H20N4O,CSID26231552,(−)-Trigonoliimine A,1,
rossinone B,C21H24O5,C21H24O5,CSID27024401,rossinone B,4,
QNZ,C22H20N4O,C22H20N4O,CSID444801,QNZ,6,
"1-(3-methylphenyl)-3-[2-(3-methylphenyl)imidazo[1,2-a]pyridin-3-yl]urea",C22H20N4O,C22H20N4O,1024841,"1-(3-methylphenyl)-3-[2-(3-methylphenyl)imidazo[1,2-a]pyridin-3-yl]urea",7,
"4-benzyl-2-(3,5-dimethylanilino)pyrido[3,4-b]pyrazin-3-one",C22H20N4O,C22H20N4O,1082340,"4-benzyl-2-(3,5-dimethylanilino)pyrido[3,4-b]pyrazin-3-one",8,
"4-benzyl-2-(2-phenylethylamino)pyrido[3,4-b]pyrazin-3-one",C22H20N4O,C22H20N4O,1089385,"4-benzyl-2-(2-phenylethylamino)pyrido[3,4-b]pyrazin-3-one",9,
"1-[(4-methylphenyl)methyl]-3-(2-phenylimidazo[1,2-a]pyridin-3-yl)urea",C22H20N4O,C22H20N4O,1017726,"1-[(4-methylphenyl)methyl]-3-(2-phenylimidazo[1,2-a]pyridin-3-yl)urea",10,
"N,N,N′,N′-Tetrakis[4-(allyloxy)phenyl]-4,4′-biphenyldiamine",C48H44N2O4,C48H44N2O4,CSID29786434,"N,N,N′,N′-Tetrakis[4-(allyloxy)phenyl]-4,4′-biphenyldiamine",1,
,C22H23N2O4,C22H23N2O4,1013509,,1,
"ethyl 4-[[benzyl(furan-2-carbonyl)amino]methyl]-3,5-dimethyl-1H-pyrrole-2-carboxylate",C22H23N2O4,C22H23N2O4,1088153,"ethyl 4-[[benzyl(furan-2-carbonyl)amino]methyl]-3,5-dimethyl-1H-pyrrole-2-carboxylate",2,
"1-[(Methylsulfanyl)methoxy]-2,3-diphenyl(4,5,6,7,8-~2~H_5_)-1,2-dihydro-1-naphthalenol",C24H17D5O2S,C24H17D5O2S,CSID67164299,"1-[(Methylsulfanyl)methoxy]-2,3-diphenyl(4,5,6,7,8-~2~H_5_)-1,2-dihydro-1-naphthalenol",3,
1-[3-(2-Methyl-2-propanyl)-1-(3-nitrophenyl)-1H-pyrazol-5-yl]-3-phenylurea,C20H21N5O3,C20H21N5O3,CSID9146113,1-[3-(2-Methyl-2-propanyl)-1-(3-nitrophenyl)-1H-pyrazol-5-yl]-3-phenylurea,4,
"N-[1-[3-(1-ethylbenzimidazol-5-yl)-1,2,4-oxadiazol-5-yl]-2-methylpropyl]furan-2-carboxamide",C20H21N5O3,C20H21N5O3,1031663,"N-[1-[3-(1-ethylbenzimidazol-5-yl)-1,2,4-oxadiazol-5-yl]-2-methylpropyl]furan-2-carboxamide",5,
"N-[2-(3,5-dimethyl-1,2-oxazol-4-yl)ethyl]-2-(3-methyl-4-oxopyridazino[4,5-b]indol-5-yl)acetamide",C20H21N5O3,C20H21N5O3,1033612,"N-[2-(3,5-dimethyl-1,2-oxazol-4-yl)ethyl]-2-(3-methyl-4-oxopyridazino[4,5-b]indol-5-yl)acetamide",6,
"1-methyl-3-(2-oxo-2-piperidin-1-ylethyl)-7-phenylpyrimido[4,5-d]pyrimidine-2,4-dione",C20H21N5O3,C20H21N5O3,1036494,"1-methyl-3-(2-oxo-2-piperidin-1-ylethyl)-7-phenylpyrimido[4,5-d]pyrimidine-2,4-dione",7,
"2-(4,5-dimethyl-6-oxo-2-pyrazin-2-ylpyrimidin-1-yl)-N-(4-ethoxyphenyl)acetamide",C20H21N5O3,C20H21N5O3,1040194,"2-(4,5-dimethyl-6-oxo-2-pyrazin-2-ylpyrimidin-1-yl)-N-(4-ethoxyphenyl)acetamide",8,
"N-(2,3-dihydro-1,4-benzodioxin-6-yl)-3-(2-methylimidazo[4,5-b]pyridin-3-yl)pyrrolidine-1-carboxamide",C20H21N5O3,C20H21N5O3,1045236,"N-(2,3-dihydro-1,4-benzodioxin-6-yl)-3-(2-methylimidazo[4,5-b]pyridin-3-yl)pyrrolidine-1-carboxamide",9,
"N-(1,3-benzodioxol-5-ylmethyl)-1-([1,2,4]triazolo[4,3-a]pyridin-3-yl)piperidine-3-carboxamide",C20H21N5O3,C20H21N5O3,1045264,"N-(1,3-benzodioxol-5-ylmethyl)-1-([1,2,4]triazolo[4,3-a]pyridin-3-yl)piperidine-3-carboxamide",10,
(2R)-3-{[(3-{[5-Deoxy-5-(dimethylarsoryl)-β-D-ribofuranosyl]oxy}-2-hydroxypropoxy)(hydroxy)phosphoryl]oxy}-2-hydroxypropyl icosanoate,C33H66AsO13P,C33H66AsO13P,CSID113380450,(2R)-3-{[(3-{[5-Deoxy-5-(dimethylarsoryl)-β-D-ribofuranosyl]oxy}-2-hydroxypropoxy)(hydroxy)phosphoryl]oxy}-2-hydroxypropyl icosanoate,1,
Conophyllidine quinone,C44H48N4O9,C44H48N4O9,CSID9910087,Conophyllidine quinone,2,
"(2S,5S,8S,13S,Z)-5-Benzyl-2-(cyclohexylmethyl)-N-ethyl-3,6,9,15,18-pentaoxo-8-(3-(pyrazine-2-carboxamido)propyl)-1,4,7,10,14-pentaazacyclooctadec-16-ene-13-carboxamide",C38H51N9O7,C38H51N9O7,CSID26567189,"(2S,5S,8S,13S,Z)-5-Benzyl-2-(cyclohexylmethyl)-N-ethyl-3,6,9,15,18-pentaoxo-8-(3-(pyrazine-2-carboxamido)propyl)-1,4,7,10,14-pentaazacyclooctadec-16-ene-13-carboxamide",1,
wainunuamide,C38H51N9O7,C38H51N9O7,CSID10141064,wainunuamide,2,
4-(2-cyclopropyl-2-oxoethoxy)-N-[[2-(trifluoromethoxy)phenyl]methyl]benzamide,C20H18F3NO4,C20H18F3NO4,1045094,4-(2-cyclopropyl-2-oxoethoxy)-N-[[2-(trifluoromethoxy)phenyl]methyl]benzamide,1,
Celikalim,C20H18F3NO4,C20H18F3NO4,CSID115290,Celikalim,2,
"2-((S)-2-Nitro-1-phenylethyl)-1-(3-(trifluoromethyl)phenyl)pentane-1,3-dione",C20H18F3NO4,C20H18F3NO4,CSID30774034,"2-((S)-2-Nitro-1-phenylethyl)-1-(3-(trifluoromethyl)phenyl)pentane-1,3-dione",3,
"2-(2-Nitro-1-phenylethyl)-1-[3-(trifluoromethyl)phenyl]-1,3-pentanedione",C20H18F3NO4,C20H18F3NO4,CSID65325083,"2-(2-Nitro-1-phenylethyl)-1-[3-(trifluoromethyl)phenyl]-1,3-pentanedione",4,
"1-(2,4-dimethylphenyl)sulfonyl-N-(1,3-thiazol-4-ylmethyl)piperidine-4-carboxamide",C18H23N3O3S2,C18H23N3O3S2,1016816,"1-(2,4-dimethylphenyl)sulfonyl-N-(1,3-thiazol-4-ylmethyl)piperidine-4-carboxamide",6,
"1-(3,4-dimethylphenyl)sulfonyl-N-(1,3-thiazol-4-ylmethyl)piperidine-4-carboxamide",C18H23N3O3S2,C18H23N3O3S2,1021517,"1-(3,4-dimethylphenyl)sulfonyl-N-(1,3-thiazol-4-ylmethyl)piperidine-4-carboxamide",7,
"2-Cyclopentyl-5-(dimethylsulfamoyl)-N-(5-methyl-1,3-thiazol-2-yl)benzamide",C18H23N3O3S2,C18H23N3O3S2,CSID65323754,"2-Cyclopentyl-5-(dimethylsulfamoyl)-N-(5-methyl-1,3-thiazol-2-yl)benzamide",8,
"1,7-Bis(2-methylphenyl)-3H-phenothiazin-3-one",C26H19NOS,C26H19NOS,CSID67024239,"1,7-Bis(2-methylphenyl)-3H-phenothiazin-3-one",9,
met-phe-val,C19H29N3O4S,C19H29N3O4S,CSID16573287,met-phe-val,1,
met-val-phe,C19H29N3O4S,C19H29N3O4S,CSID16573400,met-val-phe,2,
phe-met-val,C19H29N3O4S,C19H29N3O4S,CSID16573654,phe-met-val,3,
phe-val-met,C19H29N3O4S,C19H29N3O4S,CSID16573780,phe-val-met,4,
val-met-phe,C19H29N3O4S,C19H29N3O4S,CSID16575971,val-met-phe,5,
val-phe-met,C19H29N3O4S,C19H29N3O4S,CSID16575990,val-phe-met,6,
1-[4-(Benzyloxy)phenyl]-1-(4-methoxyphenyl)-1-phenylmethanamine,C27H25NO2,C27H25NO2,CSID66738824,1-[4-(Benzyloxy)phenyl]-1-(4-methoxyphenyl)-1-phenylmethanamine,7,
N-[2-(3-methylphenyl)ethyl]-1-morpholin-4-ylsulfonylpiperidine-4-carboxamide,C19H29N3O4S,C19H29N3O4S,1019075,N-[2-(3-methylphenyl)ethyl]-1-morpholin-4-ylsulfonylpiperidine-4-carboxamide,8,
"N-[(3S,4R)-4-[(dimethylamino)methyl]-1-methylsulfonylpyrrolidin-3-yl]-1-(4-methoxyphenyl)cyclopropane-1-carboxamide",C19H29N3O4S,C19H29N3O4S,1032467,"N-[(3S,4R)-4-[(dimethylamino)methyl]-1-methylsulfonylpyrrolidin-3-yl]-1-(4-methoxyphenyl)cyclopropane-1-carboxamide",9,
N-benzyl-4-(1-methylsulfonylpiperidin-4-yl)oxypiperidine-1-carboxamide,C19H29N3O4S,C19H29N3O4S,1040347,N-benzyl-4-(1-methylsulfonylpiperidin-4-yl)oxypiperidine-1-carboxamide,10,
"Methyl (2S,4aR,6aS,7R,8S,10bR)-2-(3-furyl)-7-hydroxy-6a,10b-dimethyl-8-[(R)-methylsulfinyl]-4-oxo-1,4,4a,5,6,6a,7,8,9,10b-decahydro-2H-benzo[f]isochromene-7-carboxylate",C22H28O7S,C22H28O7S,CSID28533819,"Methyl (2S,4aR,6aS,7R,8S,10bR)-2-(3-furyl)-7-hydroxy-6a,10b-dimethyl-8-[(R)-methylsulfinyl]-4-oxo-1,4,4a,5,6,6a,7,8,9,10b-decahydro-2H-benzo[f]isochromene-7-carboxylate",1,
"2-[3-(4-fluorophenyl)-5,6-dimethyl-2,4-dioxopyrrolo[3,2-d]pyrimidin-1-yl]-N-(4-methoxyphenyl)acetamide",C23H21FN4O4,C23H21FN4O4,1033261,"2-[3-(4-fluorophenyl)-5,6-dimethyl-2,4-dioxopyrrolo[3,2-d]pyrimidin-1-yl]-N-(4-methoxyphenyl)acetamide",2,
"N-(2,3-dihydro-1,4-benzodioxin-6-yl)-5-[(4-fluorophenyl)methyl]-4-oxo-7,8-dihydro-6H-pyrazolo[1,5-a][1,4]diazepine-2-carboxamide",C23H21FN4O4,C23H21FN4O4,1033890,"N-(2,3-dihydro-1,4-benzodioxin-6-yl)-5-[(4-fluorophenyl)methyl]-4-oxo-7,8-dihydro-6H-pyrazolo[1,5-a][1,4]diazepine-2-carboxamide",3,
"2-[3-(4-fluorophenyl)-5,6-dimethyl-2,4-dioxopyrrolo[3,2-d]pyrimidin-1-yl]-N-(2-methoxyphenyl)acetamide",C23H21FN4O4,C23H21FN4O4,1085042,"2-[3-(4-fluorophenyl)-5,6-dimethyl-2,4-dioxopyrrolo[3,2-d]pyrimidin-1-yl]-N-(2-methoxyphenyl)acetamide",4,
"2-[3-(4-fluorophenyl)-5,6-dimethyl-2,4-dioxopyrrolo[3,2-d]pyrimidin-1-yl]-N-(3-methoxyphenyl)acetamide",C23H21FN4O4,C23H21FN4O4,1089821,"2-[3-(4-fluorophenyl)-5,6-dimethyl-2,4-dioxopyrrolo[3,2-d]pyrimidin-1-yl]-N-(3-methoxyphenyl)acetamide",5,
"methyl 6-(benzylcarbamoyl)-7-(4-fluorophenyl)-6-methyl-8-oxo-5H-imidazo[1,5-a]pyrazine-1-carboxylate",C23H21FN4O4,C23H21FN4O4,1033807,"methyl 6-(benzylcarbamoyl)-7-(4-fluorophenyl)-6-methyl-8-oxo-5H-imidazo[1,5-a]pyrazine-1-carboxylate",6,
"2-[2-(3,4-dimethoxyphenyl)-4-oxopyrazolo[1,5-a]pyrazin-5-yl]-N-(3-fluoro-4-methylphenyl)acetamide",C23H21FN4O4,C23H21FN4O4,1051538,"2-[2-(3,4-dimethoxyphenyl)-4-oxopyrazolo[1,5-a]pyrazin-5-yl]-N-(3-fluoro-4-methylphenyl)acetamide",7,
"1-[3-(3-ethoxy-4-methoxyphenyl)-1,2,4-oxadiazol-5-yl]-6-(4-fluorophenyl)-6,8-dihydro-5H-imidazo[5,1-c][1,4]oxazine",C23H21FN4O4,C23H21FN4O4,1081799,"1-[3-(3-ethoxy-4-methoxyphenyl)-1,2,4-oxadiazol-5-yl]-6-(4-fluorophenyl)-6,8-dihydro-5H-imidazo[5,1-c][1,4]oxazine",8,
"4-[(2,4-dioxo-4a,5,6,7,8,8a-hexahydro-1H-quinazolin-3-yl)methyl]-N-[2-(1H-indol-3-yl)ethyl]benzamide",C26H20N4O3,C26H20N4O3,1044887,"4-[(2,4-dioxo-4a,5,6,7,8,8a-hexahydro-1H-quinazolin-3-yl)methyl]-N-[2-(1H-indol-3-yl)ethyl]benzamide",9,
"2-[4-(Dimethylamino)-6-oxo-1,2-diphenyl-1,6-dihydro-5-pyrimidinyl]-1H-isoindole-1,3(2H)-dione",C26H20N4O3,C26H20N4O3,CSID67155587,"2-[4-(Dimethylamino)-6-oxo-1,2-diphenyl-1,6-dihydro-5-pyrimidinyl]-1H-isoindole-1,3(2H)-dione",10,
"Phenyl 3,4,6-tri-O-benzyl-2-O-(2,3,4,6-tetra-O-acetyl-β-D-mannopyranosyl)-1-thio-β-D-galactopyranoside",C47H52O14S,C47H52O14S,CSID17338821,"Phenyl 3,4,6-tri-O-benzyl-2-O-(2,3,4,6-tetra-O-acetyl-β-D-mannopyranosyl)-1-thio-β-D-galactopyranoside",1,
Flutemetamol F-18,C14H11FN2OS,C14H11FN2OS,CSID13092196,Flutemetamol F-18,1,
Ethyl 5-(trifluoromethoxy)-1H-indole-2-carboxylate,C12H10F3NO3,C12H10F3NO3,CSID2018874,Ethyl 5-(trifluoromethoxy)-1H-indole-2-carboxylate,2,
2-Oxo-1-(3-trifluoromethylphenyl)pyrrolidine-4-carboxylic acid,C12H10F3NO3,C12H10F3NO3,CSID2056243,2-Oxo-1-(3-trifluoromethylphenyl)pyrrolidine-4-carboxylic acid,3,
6-Fluoro-1-[(4-methylphenyl)sulfonyl]indoline,C15H14FNO2S,C15H14FNO2S,CSID65325165,6-Fluoro-1-[(4-methylphenyl)sulfonyl]indoline,1,
"2-[2-Furyl(phenyl)methyl]thieno[2,3-b]pyridine",C18H13NOS,C18H13NOS,CSID67171159,"2-[2-Furyl(phenyl)methyl]thieno[2,3-b]pyridine",2,
N-Acetyl-O-(trifluoromethyl)-L-tyrosine,C12H12F3NO4,C12H12F3NO4,CSID2019261,N-Acetyl-O-(trifluoromethyl)-L-tyrosine,3,
amamistatin B,C36H53N5O10,C36H53N5O10,CSID10230923,amamistatin B,1,
"1,1,1,3,3,3-Hexaphenyl-3λ~5~-diphosphaz-2-en-1-ium tetraphenylborate(1-)",C60H50BNP2,C60H50BNP2,CSID29321240,"1,1,1,3,3,3-Hexaphenyl-3λ~5~-diphosphaz-2-en-1-ium tetraphenylborate(1-)",1,
"ethyl 1-(3-cyano-3,3-diphenyl-propyl)-4-phenyl-piperidine-4-carboxylate;[(1S,5R)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] 3-hydroxy-2-phenyl-propanoate;sulfuric acid;hydrochloride",C47H57ClN3O9S,C47H57ClN3O9S,CSID21230362,"ethyl 1-(3-cyano-3,3-diphenyl-propyl)-4-phenyl-piperidine-4-carboxylate;[(1S,5R)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] 3-hydroxy-2-phenyl-propanoate;sulfuric acid;hydrochloride",1,
"ethyl 1-(3-cyano-3,3-diphenyl-propyl)-4-phenyl-piperidine-4-carboxylate; (8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 3-hydroxy-2-phenyl-propanoate; sulfuric acid; hydrochloride",C47H58ClN3O9S,C47H58ClN3O9S,CSID58211,"ethyl 1-(3-cyano-3,3-diphenyl-propyl)-4-phenyl-piperidine-4-carboxylate; (8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 3-hydroxy-2-phenyl-propanoate; sulfuric acid; hydrochloride",2,
"3-Geranyl-4,2',4',6'-tetrahydroxy-5-prenyldihydrochalcone",C30H38O5,C30H38O5,LMPK12120523,"3-Geranyl-4,2',4',6'-tetrahydroxy-5-prenyldihydrochalcone",1,
Iloprost,C30H38O5,C30H38O5,HMDB15220,Iloprost,2,
Netzahualcoyonol,C30H38O5,C30H38O5,CSID10190998,Netzahualcoyonol,3,
schweinfurthin F,C30H38O5,C30H38O5,CSID17625380,schweinfurthin F,4,
2-{3-Hydroxy-4-[(2R)-2-methoxy-6-methyl-2-heptanyl]benzyl}-5-(3-hydroxy-5-methylphenoxy)-3-methylphenol,C30H38O5,C30H38O5,CSID24669120,2-{3-Hydroxy-4-[(2R)-2-methoxy-6-methyl-2-heptanyl]benzyl}-5-(3-hydroxy-5-methylphenoxy)-3-methylphenol,5,
BIPINNATONE A,C30H38O5,C30H38O5,CSID24720692,BIPINNATONE A,6,
"3-{3-[(2E)-3,7-Dimethyl-2,6-octadien-1-yl]-4-hydroxy-5-(3-methyl-2-buten-1-yl)phenyl}-1-(2,4,6-trihydroxyphenyl)-1-propanone",C30H38O5,C30H38O5,CSID24826787,"3-{3-[(2E)-3,7-Dimethyl-2,6-octadien-1-yl]-4-hydroxy-5-(3-methyl-2-buten-1-yl)phenyl}-1-(2,4,6-trihydroxyphenyl)-1-propanone",7,
"(2S)-2-[8-(3-Hydroxy-3-methylbutyl)-2,2-dimethyl-3,4-dihydro-2H-chromen-6-yl]-8,8-dimethyl-2,3,9,10-tetrahydro-4H,8H-pyrano[2,3-f]chromen-4-one",C30H38O5,C30H38O5,CSID28284663,"(2S)-2-[8-(3-Hydroxy-3-methylbutyl)-2,2-dimethyl-3,4-dihydro-2H-chromen-6-yl]-8,8-dimethyl-2,3,9,10-tetrahydro-4H,8H-pyrano[2,3-f]chromen-4-one",8,
Kazinol R,C30H38O5,C30H38O5,CSID9013679,Kazinol R,9,
asn-cys-his-lys,C19H32N8O6S,C19H32N8O6S,CSID16593805,asn-cys-his-lys,1,
asn-cys-lys-his,C19H32N8O6S,C19H32N8O6S,CSID16593862,asn-cys-lys-his,2,
asn-his-cys-lys,C19H32N8O6S,C19H32N8O6S,CSID16595324,asn-his-cys-lys,3,
asn-his-lys-cys,C19H32N8O6S,C19H32N8O6S,CSID16595457,asn-his-lys-cys,4,
asn-lys-cys-his,C19H32N8O6S,C19H32N8O6S,CSID16596521,asn-lys-cys-his,5,
asn-lys-his-cys,C19H32N8O6S,C19H32N8O6S,CSID16596596,asn-lys-his-cys,6,
cys-asn-his-lys,C19H32N8O6S,C19H32N8O6S,CSID16608986,cys-asn-his-lys,7,
cys-asn-lys-his,C19H32N8O6S,C19H32N8O6S,CSID16609043,cys-asn-lys-his,8,
cys-his-asn-lys,C19H32N8O6S,C19H32N8O6S,CSID16611262,cys-his-asn-lys,9,
cys-his-lys-asn,C19H32N8O6S,C19H32N8O6S,CSID16611433,cys-his-lys-asn,10,
"(3,8-Diphenyl-1,6-pyrenediyl)bis(dimethylsilanol)",C32H30O2Si2,C32H30O2Si2,CSID67158364,"(3,8-Diphenyl-1,6-pyrenediyl)bis(dimethylsilanol)",1,
Carubicin,C26H27NO10,C26H27NO10,CSID391926,Carubicin,1,
Carubicin,C26H27NO10,C26H27NO10,986561,Carubicin,2,
"(1S,3S)-3-Acetyl-3,5,10,12-tetrahydroxy-6,11-dioxo-1,2,3,4,6,11-hexahydro-1-tetracenyl 3-amino-2,3,6-trideoxy-L-lyxo-hexopyranoside",C26H27NO10,C26H27NO10,CSID37030,"(1S,3S)-3-Acetyl-3,5,10,12-tetrahydroxy-6,11-dioxo-1,2,3,4,6,11-hexahydro-1-tetracenyl 3-amino-2,3,6-trideoxy-L-lyxo-hexopyranoside",3,
Medorubicin,C26H27NO10,C26H27NO10,CSID436086,Medorubicin,4,
"1-{(2R,3R,4R,5S)-3,4-Bis(butylperoxy)-5-[(1Z)-1-hydroxy-1-propen-1-yl]tetrahydro-2-furanyl}-2,4(1H,3H)-pyrimidinedione",C19H30N2O8,C19H30N2O8,CSID67036405,"1-{(2R,3R,4R,5S)-3,4-Bis(butylperoxy)-5-[(1Z)-1-hydroxy-1-propen-1-yl]tetrahydro-2-furanyl}-2,4(1H,3H)-pyrimidinedione",1,
"4-methyl-N-[[1-(2,4,6-trimethylphenyl)sulfonylpiperidin-3-yl]methyl]benzamide",C23H30N2O3S,C23H30N2O3S,1001076,"4-methyl-N-[[1-(2,4,6-trimethylphenyl)sulfonylpiperidin-3-yl]methyl]benzamide",2,
"1-(2,4-dimethylphenyl)sulfonyl-4-methyl-N-[(4-methylphenyl)methyl]piperidine-4-carboxamide",C23H30N2O3S,C23H30N2O3S,1011636,"1-(2,4-dimethylphenyl)sulfonyl-4-methyl-N-[(4-methylphenyl)methyl]piperidine-4-carboxamide",3,
"1-(3,4-dimethylphenyl)sulfonyl-4-methyl-N-[(4-methylphenyl)methyl]piperidine-4-carboxamide",C23H30N2O3S,C23H30N2O3S,1023429,"1-(3,4-dimethylphenyl)sulfonyl-4-methyl-N-[(4-methylphenyl)methyl]piperidine-4-carboxamide",4,
"1-(2,5-dimethylphenyl)sulfonyl-4-methyl-N-[(2-methylphenyl)methyl]piperidine-4-carboxamide",C23H30N2O3S,C23H30N2O3S,1023440,"1-(2,5-dimethylphenyl)sulfonyl-4-methyl-N-[(2-methylphenyl)methyl]piperidine-4-carboxamide",5,
"1-(3,5-dimethylphenyl)sulfonyl-4-methyl-N-[(4-methylphenyl)methyl]piperidine-4-carboxamide",C23H30N2O3S,C23H30N2O3S,992451,"1-(3,5-dimethylphenyl)sulfonyl-4-methyl-N-[(4-methylphenyl)methyl]piperidine-4-carboxamide",6,
"1-(3,4-dimethylphenyl)sulfonyl-4-methyl-N-[(2-methylphenyl)methyl]piperidine-4-carboxamide",C23H30N2O3S,C23H30N2O3S,1002058,"1-(3,4-dimethylphenyl)sulfonyl-4-methyl-N-[(2-methylphenyl)methyl]piperidine-4-carboxamide",7,
1-(4-ethylphenyl)sulfonyl-4-methyl-N-[(2-methylphenyl)methyl]piperidine-4-carboxamide,C23H30N2O3S,C23H30N2O3S,1004443,1-(4-ethylphenyl)sulfonyl-4-methyl-N-[(2-methylphenyl)methyl]piperidine-4-carboxamide,8,
1-[4-(ethylsulfonylamino)phenyl]-N-(1-phenylethyl)cyclohexane-1-carboxamide,C23H30N2O3S,C23H30N2O3S,1012030,1-[4-(ethylsulfonylamino)phenyl]-N-(1-phenylethyl)cyclohexane-1-carboxamide,9,
"3-methyl-N-[[1-(2,4,5-trimethylphenyl)sulfonylpiperidin-3-yl]methyl]benzamide",C23H30N2O3S,C23H30N2O3S,1013075,"3-methyl-N-[[1-(2,4,5-trimethylphenyl)sulfonylpiperidin-3-yl]methyl]benzamide",10,
"N-(4-{[4-Hydroxy-3,5-bis(2-methyl-2-propanyl)benzyl]sulfamoyl}phenyl)acetamide",C23H32N2O4S,C23H32N2O4S,CSID67493898,"N-(4-{[4-Hydroxy-3,5-bis(2-methyl-2-propanyl)benzyl]sulfamoyl}phenyl)acetamide",1,
arg-asn-gly-ser,C15H28N8O7,C15H28N8O7,CSID16585018,arg-asn-gly-ser,2,
arg-gly-asn-ser,C15H28N8O7,C15H28N8O7,CSID16586914,arg-gly-asn-ser,3,
asn-arg-gly-ser,C15H28N8O7,C15H28N8O7,CSID16592590,asn-arg-gly-ser,4,
asn-gly-arg-ser,C15H28N8O7,C15H28N8O7,CSID16594868,asn-gly-arg-ser,5,
gly-arg-asn-ser,C15H28N8O7,C15H28N8O7,CSID16632405,gly-arg-asn-ser,6,
gly-asn-arg-ser,C15H28N8O7,C15H28N8O7,CSID16632785,gly-asn-arg-ser,7,
arg-asn-ser-gly,C15H28N8O7,C15H28N8O7,CSID16585170,arg-asn-ser-gly,8,
arg-gly-ser-asn,C15H28N8O7,C15H28N8O7,CSID16587154,arg-gly-ser-asn,9,
arg-ser-asn-gly,C15H28N8O7,C15H28N8O7,CSID16590090,arg-ser-asn-gly,10,
Boc-Pyr-OH,C10H15NO5,C10H15NO5,CSID94261,Boc-Pyr-OH,1,
"Ethyl (2R)-acetoxy[(5S)-3-methyl-4,5-dihydro-1,2-oxazol-5-yl]acetate",C10H15NO5,C10H15NO5,CSID66000563,"Ethyl (2R)-acetoxy[(5S)-3-methyl-4,5-dihydro-1,2-oxazol-5-yl]acetate",2,
"Ammonium 2,3,4-trimethoxybenzoate",C10H15NO5,C10H15NO5,CSID67178287,"Ammonium 2,3,4-trimethoxybenzoate",3,
N-[(Benzyloxy)carbonyl]-L-leucyl-S-benzyl-L-cysteine,C24H30N2O5S,C24H30N2O5S,CSID67030185,N-[(Benzyloxy)carbonyl]-L-leucyl-S-benzyl-L-cysteine,1,
"4,4′,4″-Boranetriyltris(3,5-dimethylbenzoic acid)",C27H27BO6,C27H27BO6,CSID65998574,"4,4′,4″-Boranetriyltris(3,5-dimethylbenzoic acid)",2,
"(R)-1-(2-((4-amino-3-(2-fluoro-4-phenoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl)methyl)pyrrolidin-1-yl)prop-2-en-1-one",C25H23FN6O2,C25H23FN6O2,CSID34565041,"(R)-1-(2-((4-amino-3-(2-fluoro-4-phenoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl)methyl)pyrrolidin-1-yl)prop-2-en-1-one",3,
2-[(1-phenyl-5-pyrrol-1-ylpyrazol-4-yl)methylsulfanyl]-1-(4-pyridin-2-ylpiperazin-1-yl)ethanone,C25H26N6OS,C25H26N6OS,1021086,2-[(1-phenyl-5-pyrrol-1-ylpyrazol-4-yl)methylsulfanyl]-1-(4-pyridin-2-ylpiperazin-1-yl)ethanone,4,
,C25H23FN6O2,C25H23FN6O2,1011637,,5,
"1-(2-{[4-Amino-3-(2-fluoro-4-phenoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl]methyl}-1-pyrrolidinyl)-2-propen-1-one",C25H23FN6O2,C25H23FN6O2,CSID65324710,"1-(2-{[4-Amino-3-(2-fluoro-4-phenoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl]methyl}-1-pyrrolidinyl)-2-propen-1-one",6,
"N-[2-[4-[(3-methoxyphenoxy)methyl]-6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl]-2-oxoethyl]-N-(oxolan-2-ylmethyl)acetamide",C24H30N2O5S,C24H30N2O5S,1043362,"N-[2-[4-[(3-methoxyphenoxy)methyl]-6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl]-2-oxoethyl]-N-(oxolan-2-ylmethyl)acetamide",7,
"N-[2-[1,3-benzodioxol-5-ylmethyl-[(3-methylthiophen-2-yl)methyl]amino]-2-oxoethyl]-N-(oxolan-2-ylmethyl)propanamide",C24H30N2O5S,C24H30N2O5S,1051022,"N-[2-[1,3-benzodioxol-5-ylmethyl-[(3-methylthiophen-2-yl)methyl]amino]-2-oxoethyl]-N-(oxolan-2-ylmethyl)propanamide",8,
